,acc1_x,acc1_y,acc1_z,acc2_x,acc2_y,acc2_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,force
0,-0.0724270540825688,0.34629471371049947,-0.3426321572477064,-0.06164550781345565,-0.3450927734352701,0.3524169921865443,-0.011386491253599999,-0.019248809676,-0.0033870711458,-0.00018899650607910156,3.8774343017578126e-05,0.0005797489000366211,1
1,-0.0290868025891947,0.3914357221355759,-0.3231595653771661,0.0861816406269113,-0.5758056640621814,0.3602294921865443,-0.011539097773,-0.0186078622946,-0.0032955072342,-0.00018899650607910156,3.8774343017578126e-05,0.0005797489000366211,1
2,0.048406787935779814,0.5868636308154943,-0.15706262971457696,0.04589843750254842,-0.3096923828134556,0.48779296875127415,-0.015995208138,0.030256745201400002,-0.0046994872122,-0.00018899650607910156,3.8774343017578126e-05,0.0005797489000366211,1
3,-0.3003601513863405,0.23925650103975532,-0.3748931754383282,-0.2248535156269113,-0.15539550781345565,0.3077392578134556,-0.024846386260399998,0.0403592967824,-0.0095828958316,-0.000190253689050293,3.9617263513183595e-05,0.0005797489000366211,1
4,-0.04642290318552497,0.21444268098878694,-0.46419851056065237,-0.18640136718654432,-0.3068847656269113,0.2615966796890928,-0.0203292332876,-0.0487629105182,-0.0122382492682,-0.000190253689050293,3.9617263513183595e-05,0.0005797489000366211,1
5,-0.03058234647808359,0.3404346233690112,-0.3847515565851172,-0.12158203124872578,-0.3624267578134556,0.3519287109378185,-0.0139808020826,-0.0465958979436,-0.0068359784831999995,-0.000190253689050293,3.9617263513183595e-05,0.0005797489000366211,1
6,-0.08518495910295616,0.3719326089602446,-0.33533756562181444,-0.09704589843527013,-0.341796875,0.41015624999999994,-0.0120884812426,-0.0392402637108,-0.001708399433,-0.00018857744509277345,4.0881644262695314e-05,0.0005801809036865234,1
7,-0.08057624221712538,0.34959101452599384,-0.3245635453567788,-0.09704589843527013,-0.3321533203109072,0.3902587890621814,-0.0128820351434,-0.0320982786052,3.13148876e-05,-0.00018857744509277345,4.0881644262695314e-05,0.0005801809036865234,1
8,-0.07080942497961264,0.3386949090468909,-0.33958002686034655,-0.0874023437512742,-0.3321533203109072,0.3460693359378185,-0.0151100903258,-0.0199813209688,0.000885911396,-0.00018857744509277345,4.0881644262695314e-05,0.0005801809036865234,1
9,-0.06885606152905198,0.34702722500509686,-0.3438835307033639,-0.02490234375127421,-0.3438720703109072,0.3229980468756371,-0.0158731229226,-0.0188520327256,0.0014963374734000001,-0.00018857744509277345,4.0881644262695314e-05,0.0005801809036865234,1
10,-0.07572335490316004,0.34705774630479097,-0.342357465509684,-0.02490234375127421,-0.3438720703109072,0.3229980468756371,-0.0148964411988,-0.02062226835,0.0011606031308,-0.00018899650607910156,4.2146025024414066e-05,0.0005810449109863281,1
11,-0.08646685386340469,0.3419912098623853,-0.34354779636085625,-0.03540039062691131,-0.3361816406269113,0.32495117187563705,-0.013889238171,-0.0205001831346,-0.0001212916318,-0.00018899650607910156,4.2146025024414066e-05,0.0005810449109863281,1
12,-0.07538762056065239,0.35145281406218143,-0.33689415212028545,-0.05334472656472986,-0.3479003906269113,0.3414306640621814,-0.0127599499278,-0.021446343554599998,-0.0014031863944000001,-0.00018899650607910156,4.2146025024414066e-05,0.0005810449109863281,1
13,-0.07245757538735983,0.3763581980224261,-0.3154987181039755,-0.04626464843527013,-0.3699951171865443,0.3513183593730887,-0.013156726878200001,-0.0129919423826,-0.0020746550794,-0.00018899650607910156,4.2146025024414066e-05,0.0005810449109863281,1
14,-0.10050665364424057,0.3367720669011213,-0.3459589793679918,-0.08801269531090723,-0.3273925781243629,0.3812255859378186,-0.0141639299058,-0.014640092791600001,-0.0022272615988000004,-0.0001906727500366211,3.9617263513183595e-05,0.0005793168963867187,1
